#{"t_start": 1767050405.1275222, "env_id": "Reacher-v4"}
r,l,t
-3.326038,50,1237.426296
-4.775723,50,1238.012667
-3.640583,50,1238.58909
-6.329103,50,1239.170233
-3.238078,50,1239.811759
-3.66695,50,1240.44209
-6.304667,50,1241.001458
-6.529017,50,1241.613424
-6.176638,50,1242.241662
-6.838116,50,1242.845726
-6.601351,50,1243.482898
-3.394966,50,1244.051486
-2.512625,50,1244.742993
-3.002646,50,1245.360683
-2.304486,50,1245.937297
-5.605405,50,1246.617931
-5.531188,50,1247.266757
-4.863931,50,1247.866177
-4.330277,50,1248.599217
-5.942234,50,1249.228681
-3.503352,50,1249.810198
-7.243621,50,1250.446981
-2.662469,50,1251.054662
-3.507007,50,1251.663437
-2.943266,50,1252.385038
-3.648267,50,1252.953564
-3.402424,50,1253.568006
-4.569237,50,1254.115381
-5.797,50,1254.655233
-5.080469,50,1255.224125
-4.275292,50,1255.896903
-2.953113,50,1256.538976
-6.125644,50,1257.160946
-3.580163,50,1257.730698
-4.600617,50,1258.344622
-1.746851,50,1258.908121
-3.469976,50,1259.469047
-3.802639,50,1260.070508
-4.268908,50,1260.658205
-2.361595,50,1261.255751
-5.182483,50,1261.857617
-1.67102,50,1262.434878
-5.242455,50,1263.017692
-3.396034,50,1263.637118
-4.364318,50,1264.233437
-5.891525,50,1264.811396
-4.715808,50,1265.424955
-3.117429,50,1265.99986
-3.217561,50,1266.605202
-4.658162,50,1267.460543
-3.422219,50,1268.104382
-2.552882,50,1268.754377
-3.418679,50,1269.389151
-4.551487,50,1269.96086
-5.679227,50,1270.54397
-4.754101,50,1271.120937
-5.58055,50,1271.743686
-3.254773,50,1272.315474
-2.639209,50,1272.953873
-5.317508,50,1273.72194
-4.689369,50,1274.380143
-6.191621,50,1274.987695
-6.795842,50,1275.629729
-5.693208,50,1276.245544
-4.601964,50,1276.815694
-7.068743,50,1277.379371
-4.195978,50,1277.975155
-5.730516,50,1278.553936
-1.887784,50,1279.140636
-4.601684,50,1279.752213
-3.365218,50,1280.980722
-2.917111,50,1281.6279
-5.963772,50,1282.373415
-2.80185,50,1282.989581
-2.573044,50,1283.595275
-7.450839,50,1284.219819
-4.793182,50,1284.854783
-6.142378,50,1285.482376
-3.932339,50,1286.067517
-3.224909,50,1286.677949
-6.006641,50,1287.307395
-5.380569,50,1287.876273
-3.83716,50,1288.440542
-4.294435,50,1289.065475
-6.67768,50,1289.678099
-3.081645,50,1290.284457
-2.548031,50,1290.872931
-5.775668,50,1291.496158
-8.010531,50,1292.059683
-6.889066,50,1292.63694
-2.392825,50,1293.258707
-4.034445,50,1293.835154
-7.223322,50,1294.395419
-3.860995,50,1294.95811
-3.886167,50,1295.583355
-5.904241,50,1296.208691
-2.702966,50,1296.846555
-6.588049,50,1297.601773
-3.184975,50,1298.203892
-6.022027,50,1298.846526
-4.595799,50,1299.44341
-2.243288,50,1300.035508
-3.761764,50,1300.612932
-8.000909,50,1301.240653
-4.302768,50,1301.860395
-7.146398,50,1302.441513
-4.621723,50,1303.034247
-5.659625,50,1303.605769
-6.160455,50,1304.188885
-7.934395,50,1304.762853
-3.551325,50,1305.38148
-4.589054,50,1306.006089
-6.896161,50,1306.618158
-4.203247,50,1307.224773
-7.167386,50,1307.820776
-2.846535,50,1308.485672
-4.27077,50,1309.057137
-4.134927,50,1309.658741
-5.392788,50,1310.257035
-5.406946,50,1310.879143
-2.342518,50,1311.481108
-4.882748,50,1312.191234
-5.999718,50,1312.801235
-4.12514,50,1313.361663
-5.583687,50,1313.907474
-5.595499,50,1314.481084
-2.93318,50,1315.126476
-6.582964,50,1315.748546
-5.413848,50,1316.389701
-3.262345,50,1317.023691
-5.016056,50,1317.640088
-5.121161,50,1318.265926
-7.720139,50,1318.87753
-7.407981,50,1319.514039
-4.907496,50,1320.133048
-2.932163,50,1320.694667
-5.527043,50,1321.257417
-5.285278,50,1321.838773
-3.835756,50,1322.436921
-4.005909,50,1323.050676
-3.191734,50,1323.668122
-6.788495,50,1324.282507
-3.446243,50,1324.90374
-2.240401,50,1325.5353
-3.699274,50,1326.100111
-3.025222,50,1326.755807
-7.022407,50,1327.592794
-6.563368,50,1328.203577
-4.286846,50,1328.791951
-6.160456,50,1329.377217
-5.253201,50,1329.942828
-4.461311,50,1330.526662
-6.330009,50,1331.125215
-5.794145,50,1331.695282
-3.986258,50,1332.272826
-4.79489,50,1332.879236
-4.566455,50,1333.46691
-6.318182,50,1334.021851
-4.699092,50,1334.571842
-4.833317,50,1335.184222
-3.519778,50,1335.820089
-4.114009,50,1336.423515
-5.616109,50,1337.056891
-6.04469,50,1337.685783
-4.240969,50,1338.234055
-5.301191,50,1338.779255
-4.630975,50,1339.417328
-5.688574,50,1340.064632
-7.970352,50,1340.682961
-3.000686,50,1341.310803
-6.998397,50,1342.003531
-4.939738,50,1342.649453
-3.594428,50,1343.266998
-2.495749,50,1343.853881
-4.792384,50,1344.416333
-3.363911,50,1345.038038
-5.536906,50,1345.683919
-4.040521,50,1346.255885
-3.972176,50,1346.869519
-5.15946,50,1347.451917
-2.478829,50,1348.010365
-1.1697,50,1348.638703
-3.037794,50,1349.216379
-6.242249,50,1349.823661
-4.465852,50,1350.404483
-4.447501,50,1351.014997
-3.569329,50,1351.646359
-6.946305,50,1352.260144
-5.312175,50,1352.819331
-2.537693,50,1353.413157
-4.975711,50,1354.017574
-3.733828,50,1354.640886
-4.264517,50,1355.230646
-4.843188,50,1355.83661
-2.345198,50,1356.446325
-3.116849,50,1357.225785
-3.599004,50,1357.817095
-3.147241,50,1358.397421
-4.175392,50,1358.990554
-6.008302,50,1359.559864
-5.491073,50,1360.090168
-5.882309,50,1360.646914
-6.193858,50,1361.232173
-5.296217,50,1361.831646
-3.079184,50,1362.4111
-5.846616,50,1363.014895
-5.502849,50,1363.62284
-5.369569,50,1364.213726
-5.174696,50,1364.831156
-4.129665,50,1365.46278
-2.062583,50,1366.048563
-3.864829,50,1366.589564
-6.387873,50,1367.192666
-3.988187,50,1367.815936
-4.818161,50,1368.395758
-6.216073,50,1368.961637
-6.124285,50,1369.535993
-3.715683,50,1370.136155
-5.725697,50,1370.691752
-4.151209,50,1371.300157
-3.921651,50,1372.008653
-5.98023,50,1372.624222
-6.92315,50,1373.213053
-3.329051,50,1373.811805
-7.518939,50,1374.404715
-6.228112,50,1374.993371
-3.773433,50,1375.583258
-6.146382,50,1376.188311
-3.734293,50,1376.790437
-6.73169,50,1377.408443
-5.142911,50,1378.00242
-2.999901,50,1378.599283
-3.366459,50,1379.175751
-4.206644,50,1379.763505
-7.320737,50,1380.320977
-2.81856,50,1380.884403
-5.558456,50,1381.452478
-5.035576,50,1382.018548
-6.625759,50,1382.624403
-6.254238,50,1383.249454
-2.074905,50,1383.818079
-5.175829,50,1384.425878
-5.864225,50,1384.965091
-6.815273,50,1385.555201
-4.550238,50,1386.167598
-4.885888,50,1386.783057
-6.525076,50,1387.568534
-4.194549,50,1388.195403
-7.567447,50,1388.769819
-3.31798,50,1389.345413
-7.92109,50,1389.934722
-4.410987,50,1390.537816
-6.797954,50,1391.145058
-4.218762,50,1391.761765
-6.203725,50,1392.339945
-5.404278,50,1392.948677
-6.281002,50,1393.575989
-5.214222,50,1394.161245
-4.544994,50,1394.791266
-4.985787,50,1395.370375
-3.950643,50,1395.987043
-2.99369,50,1396.592705
-2.330047,50,1397.20372
-3.966787,50,1397.826028
-5.630577,50,1398.353718
-5.62633,50,1398.968941
-4.360738,50,1399.578605
-5.085978,50,1400.222905
-7.244358,50,1400.813166
-4.628555,50,1401.432643
-4.031446,50,1402.172084
-2.211248,50,1402.792717
-5.182438,50,1403.349456
-4.372691,50,1403.979001
-4.893019,50,1404.569515
-4.119823,50,1405.194438
-4.411335,50,1405.75771
-6.052134,50,1406.325824
-2.522967,50,1406.968745
-2.867161,50,1407.618131
-3.240728,50,1408.222925
-5.221702,50,1408.862545
-5.863823,50,1409.476167
-4.996423,50,1410.046692
-4.053589,50,1410.647764
-2.112465,50,1411.268054
-3.332371,50,1411.903366
-5.341869,50,1412.525479
-4.894299,50,1413.101953
-3.29052,50,1413.707219
-5.519204,50,1414.236176
-5.245854,50,1414.848254
-5.835184,50,1415.412691
-6.90565,50,1415.985836
-4.353599,50,1416.610647
-3.979229,50,1417.465381
-5.418494,50,1418.071518
-4.419012,50,1418.700236
-5.759388,50,1419.263091
-6.095918,50,1419.817617
-4.421228,50,1420.423766
-4.950126,50,1421.00329
-7.05505,50,1421.536037
-3.27109,50,1422.14803
-4.603191,50,1422.702392
-5.918283,50,1423.324414
-4.39322,50,1423.878079
-4.601182,50,1424.46404
-3.452252,50,1425.065927
-4.441736,50,1425.682166
-3.571664,50,1426.248653
-3.759631,50,1426.849214
-3.715105,50,1427.422893
-3.405248,50,1428.061016
-1.881616,50,1428.66492
-2.409907,50,1429.286417
-5.067554,50,1429.903421
-3.576635,50,1430.454096
-7.544203,50,1431.045299
-2.017661,50,1431.626912
-6.685813,50,1432.355548
-1.68105,50,1432.901769
-6.876595,50,1433.505897
-3.352368,50,1434.127709
-3.747759,50,1434.74254
-4.145726,50,1435.334784
-2.478391,50,1435.970533
-1.935592,50,1436.564385
-5.65965,50,1437.172161
-5.88866,50,1437.778163
-2.575692,50,1438.415362
-3.973667,50,1439.023149
-4.396108,50,1439.591415
-5.80883,50,1440.205877
-6.432549,50,1440.767093
-2.448101,50,1441.400359
-6.431983,50,1441.970739
-4.201348,50,1442.552443
-2.170807,50,1443.094432
-5.446906,50,1443.717778
-4.324611,50,1444.353611
-3.918865,50,1444.9415
-4.952669,50,1445.544622
-5.545067,50,1446.166377
-5.591892,50,1446.773804
-2.080251,50,1447.581909
-4.432258,50,1448.136309
-5.849387,50,1448.739953
-3.708385,50,1449.338947
-5.184776,50,1449.892355
-4.109095,50,1450.435675
-3.300196,50,1451.081718
-5.978387,50,1451.669921
-6.371426,50,1452.253979
-6.076905,50,1452.839217
-3.885154,50,1453.443612
-3.153188,50,1454.025814
-5.476215,50,1454.614697
-5.380521,50,1455.194207
-4.324128,50,1455.801701
-5.599233,50,1456.392899
-6.774399,50,1457.022791
-4.476389,50,1457.577436
-6.490827,50,1458.1809
-4.79728,50,1458.74312
-5.063068,50,1459.353232
-3.570424,50,1459.975057
-2.439846,50,1460.620111
-3.948274,50,1461.264836
-4.501355,50,1461.972453
-3.004756,50,1462.597562
-4.852962,50,1463.237794
-6.718955,50,1463.817366
-4.353123,50,1464.425778
-6.077103,50,1464.980908
-3.63721,50,1465.58527
-5.523236,50,1466.202097
-1.857069,50,1466.780878
-3.480944,50,1467.323748
-5.176969,50,1467.891405
-5.527359,50,1468.462825
-4.197581,50,1469.04909
-6.138149,50,1469.63162
-6.245297,50,1470.17446
-7.932322,50,1470.812439
-3.51171,50,1471.428177
-5.580299,50,1472.003038
-4.778116,50,1472.625347
-2.801621,50,1473.236561
-3.546926,50,1473.859906
-3.987218,50,1474.4498
-4.860418,50,1475.017686
-4.628879,50,1475.542256
-3.061883,50,1476.089505
-5.645447,50,1476.705595
-5.339076,50,1477.512383
-7.327007,50,1478.062186
-5.073968,50,1478.671226
-1.716551,50,1479.25754
-5.281193,50,1479.910754
-7.592642,50,1480.493323
-3.373433,50,1481.094755
-2.404288,50,1481.779109
-5.376354,50,1482.404076
-4.529114,50,1483.055292
-6.796913,50,1483.630892
-3.841121,50,1484.16936
-4.952742,50,1484.752866
-6.272598,50,1485.35669
-5.727514,50,1485.997236
-2.640211,50,1486.612498
-4.5195,50,1487.208173
-3.130735,50,1487.816595
-6.01646,50,1488.378005
-4.211839,50,1489.007457
-4.07934,50,1489.607098
-4.656488,50,1490.19782
-5.581231,50,1490.808712
-5.64592,50,1491.394563
-4.468857,50,1492.103696
-6.006419,50,1492.734396
-4.323073,50,1493.340754
-4.426356,50,1493.972684
-3.065931,50,1494.626673
-6.25769,50,1495.190172
-2.485286,50,1495.799256
-3.242862,50,1496.410121
-7.069236,50,1497.052543
-2.954278,50,1497.617712
-4.733681,50,1498.229118
-5.548656,50,1498.844224
-3.422934,50,1499.44004
-4.578452,50,1500.025084
-5.320008,50,1500.595129
-4.031774,50,1501.170604
-6.927703,50,1501.780341
-5.693636,50,1502.361666
-5.274555,50,1502.973552
-4.081243,50,1503.564165
-2.571745,50,1504.138218
-6.311122,50,1504.751285
-4.454371,50,1505.31628
-4.590385,50,1505.91262
-3.854064,50,1506.491344
-5.168037,50,1507.229804
-2.467302,50,1507.828382
-3.493996,50,1508.420857
-5.975027,50,1509.049798
-4.401663,50,1509.649397
-6.344095,50,1510.247001
-4.0069,50,1510.832849
-6.890288,50,1511.432059
-6.064039,50,1511.992254
-4.212643,50,1512.556517
-5.263809,50,1513.154672
-4.307935,50,1513.776167
-3.878443,50,1514.383357
-3.383037,50,1515.044762
-4.286762,50,1515.667271
-5.281573,50,1516.323855
-6.50967,50,1516.906909
-2.493541,50,1517.521858
-6.174163,50,1518.119848
-5.929369,50,1518.689869
-2.936146,50,1519.278317
-4.526956,50,1519.869261
-4.07639,50,1520.460138
-5.145267,50,1521.097649
-4.366332,50,1521.726799
-5.988601,50,1522.482646
-5.624094,50,1523.09432
-3.533606,50,1523.724694
-4.671549,50,1524.332355
-5.258421,50,1524.958435
-2.158247,50,1525.549429
-4.24337,50,1526.154884
-4.57807,50,1526.723989
-3.777994,50,1527.326038
-6.787549,50,1527.887875
-6.927683,50,1528.456086
-6.775283,50,1529.061325
-5.088784,50,1529.690593
-7.127111,50,1530.275461
-1.811891,50,1530.882554
-5.655139,50,1531.521424
-4.04976,50,1532.113034
-7.54509,50,1532.704307
-2.9503,50,1533.337458
-6.032252,50,1533.933914
-4.015881,50,1534.502933
-4.542233,50,1535.062304
-5.655539,50,1535.692233
-6.18365,50,1536.308275
-3.730903,50,1537.002295
-3.609035,50,1537.697207
-6.400762,50,1538.300321
-3.179498,50,1538.904613
-3.689645,50,1539.48
-3.909904,50,1540.092691
-3.808132,50,1540.716458
-3.728565,50,1541.318824
-3.11056,50,1541.910212
-4.44728,50,1542.518248
-2.034276,50,1543.144434
-3.873108,50,1543.751358
-4.624452,50,1544.350568
-4.858559,50,1544.906742
-6.618341,50,1545.515272
-5.341454,50,1546.087803
-6.667263,50,1546.710764
-6.300328,50,1547.373059
-1.402218,50,1547.992577
-4.597003,50,1548.570091
-6.766669,50,1549.210005
-3.001784,50,1549.802516
-2.611025,50,1550.364684
-6.478794,50,1550.9663
-6.058745,50,1551.564027
-5.322311,50,1552.270188
-5.690175,50,1552.871246
-3.663204,50,1553.471292
-4.91545,50,1554.039305
-6.204115,50,1554.546906
-5.373323,50,1555.171464
-4.03196,50,1555.788512
-2.921292,50,1556.379227
-4.73869,50,1556.999129
-5.087768,50,1557.60402
-2.424914,50,1558.129526
-5.934463,50,1558.706609
-1.860944,50,1559.316869
-4.451543,50,1559.912281
-4.119289,50,1560.507772
-6.33232,50,1561.089983
-4.573101,50,1561.694232
-3.589572,50,1562.280701
-5.025542,50,1562.879763
-3.765801,50,1563.450087
-3.500436,50,1564.070908
-5.058943,50,1564.657806
-4.641133,50,1565.283124
-4.9144,50,1565.87742
-4.801405,50,1566.495941
-4.604188,50,1567.331878
-3.179898,50,1567.918862
-2.861674,50,1568.524051
-5.397831,50,1569.141391
-2.580089,50,1569.762169
-3.989276,50,1570.348758
-5.713715,50,1570.95288
-3.90736,50,1571.539167
-3.651908,50,1572.163623
-5.297163,50,1572.795279
-3.708764,50,1573.399751
-5.012345,50,1574.002297
-6.147428,50,1574.630777
-5.90344,50,1575.261835
-3.704169,50,1575.865649
-4.592419,50,1576.476594
-5.286286,50,1577.146712
-2.947206,50,1577.718556
-2.635831,50,1578.348344
-5.787816,50,1578.893068
-6.419029,50,1579.449029
-4.230952,50,1580.085581
-3.56984,50,1580.699349
-6.591253,50,1581.282598
-6.900905,50,1581.891392
-7.456648,50,1582.591069
-4.141345,50,1583.203207
-3.831323,50,1583.78654
-7.724319,50,1584.371295
-4.384593,50,1584.973249
-5.33402,50,1585.547953
-3.878536,50,1586.159973
-3.522451,50,1586.742163
-2.910558,50,1587.349729
-3.739508,50,1587.944973
-3.475396,50,1588.537097
-4.309808,50,1589.167133
-3.366681,50,1589.811137
-2.484441,50,1590.423181
-4.061063,50,1591.009886
-4.116127,50,1591.604162
-5.588255,50,1592.170678
-2.574933,50,1592.785168
-4.673484,50,1593.354508
-4.814916,50,1593.994037
-5.407957,50,1594.530043
-6.038005,50,1595.129471
-4.354349,50,1595.671272
-6.066076,50,1596.268818
-4.211334,50,1596.847012
-3.379807,50,1597.666606
-5.609683,50,1598.280583
-3.071367,50,1598.865798
-3.58815,50,1599.467319
-5.541415,50,1600.045148
-2.867484,50,1600.625222
-6.22829,50,1601.235395
-2.948618,50,1601.828263
-2.704849,50,1602.428847
-3.03712,50,1603.028023
-5.466414,50,1603.642818
-5.534479,50,1604.219582
-5.135897,50,1604.75052
-5.371028,50,1605.323029
-6.90609,50,1605.942415
-2.503753,50,1606.531473
-3.509699,50,1607.140269
-4.421482,50,1607.748256
-4.887116,50,1608.353092
-2.840729,50,1608.96481
-4.014977,50,1609.541754
-4.497645,50,1610.102125
-3.686587,50,1610.744555
-5.266706,50,1611.352851
-3.919472,50,1612.037926
-3.970563,50,1612.685599
-5.760265,50,1613.283838
-5.096476,50,1613.910368
-5.717872,50,1614.480415
-5.833581,50,1615.089091
-6.415721,50,1615.706367
-4.454338,50,1616.301507
-6.876449,50,1616.911987
-6.565494,50,1617.482453
-3.364915,50,1618.094138
-4.929415,50,1618.69682
-3.460158,50,1619.277911
-3.062364,50,1619.883855
-6.945831,50,1620.513924
-6.229884,50,1621.114278
-4.371904,50,1621.764508
-2.556158,50,1622.360225
-3.836858,50,1622.928921
-5.312088,50,1623.557163
-5.535515,50,1624.142541
-5.390378,50,1624.744492
-3.609,50,1625.283653
-5.822945,50,1625.858545
-3.287468,50,1626.45231
-5.380729,50,1627.188244
-1.799548,50,1627.84395
-7.277997,50,1628.448098
-4.445233,50,1629.060784
-4.238023,50,1629.640379
-4.647436,50,1630.270069
-6.491169,50,1630.824672
-6.261326,50,1631.408248
-3.144185,50,1631.983216
-5.447407,50,1632.625749
-4.241316,50,1633.244884
-5.353622,50,1633.854888
-3.923851,50,1634.445085
-2.270312,50,1635.10494
-4.959309,50,1635.703496
-3.23169,50,1636.302951
-4.549835,50,1636.867514
-3.792648,50,1637.431209
-5.979231,50,1638.001436
-4.157318,50,1638.569239
-3.422065,50,1639.205725
-5.096869,50,1639.830893
-2.851408,50,1640.428739
-4.595561,50,1641.07213
-6.598648,50,1641.679304
-6.853799,50,1642.37095
-3.104747,50,1643.001506
-4.195921,50,1643.620736
-5.337838,50,1644.236491
-7.523753,50,1644.879331
-5.65988,50,1645.486454
-5.823051,50,1646.092427
-3.746493,50,1646.766012
-3.753827,50,1647.539428
-4.931672,50,1648.170594
-4.658045,50,1648.765262
-4.256024,50,1649.355669
-3.95432,50,1650.007196
-3.812999,50,1650.583956
-3.067792,50,1651.1945
-2.751559,50,1651.818164
-5.7201,50,1652.355224
-5.427337,50,1652.956791
-2.206143,50,1653.588107
-5.679997,50,1654.189836
-5.159353,50,1654.815745
-5.962912,50,1655.409454
-3.843555,50,1655.984014
-5.436028,50,1656.539583
-2.614154,50,1657.327938
-5.568959,50,1657.934328
-2.449321,50,1658.552342
-6.40918,50,1659.179227
-6.21765,50,1659.781126
-3.848633,50,1660.342567
-2.782232,50,1660.934793
-4.414731,50,1661.559961
-1.93408,50,1662.206333
-3.230307,50,1662.828663
-4.521258,50,1663.405104
-4.542298,50,1663.967992
-5.620204,50,1664.574731
-6.222448,50,1665.143914
-4.000119,50,1665.750115
-7.250653,50,1666.34604
-4.912921,50,1666.955871
-4.194719,50,1667.507347
-3.758664,50,1668.133084
-3.092326,50,1668.760852
-3.771544,50,1669.356151
-6.498243,50,1669.970804
-7.849952,50,1670.584962
-4.951241,50,1671.222962
-4.978536,50,1671.843187
-2.581417,50,1672.602792
-3.259545,50,1673.194141
-7.035795,50,1673.789849
-2.819016,50,1674.391911
-5.074562,50,1674.989905
-1.713655,50,1675.601059
-6.33722,50,1676.191308
-5.769379,50,1676.836896
-4.059029,50,1677.466436
-5.505364,50,1678.089434
-7.410559,50,1678.645281
-3.787277,50,1679.228945
-6.538575,50,1679.805516
-4.673977,50,1680.386792
-3.040482,50,1681.000483
-4.836648,50,1681.620275
-3.423589,50,1682.202901
-2.891945,50,1682.790216
-3.152764,50,1683.391275
-4.141907,50,1684.0153
-2.903807,50,1684.588976
-7.135377,50,1685.186779
-4.08806,50,1685.769017
-3.508791,50,1686.378335
-3.118473,50,1687.074192
-4.583562,50,1687.756416
-3.165365,50,1688.37863
-3.075223,50,1689.000461
-6.344108,50,1689.590467
-4.116943,50,1690.203335
-6.283567,50,1690.817914
-4.84137,50,1691.406749
-3.777412,50,1692.00665
-5.251978,50,1692.637635
-6.55181,50,1693.247898
-6.258152,50,1693.880642
-2.893758,50,1694.48339
-6.449306,50,1695.08816
-5.478376,50,1695.691337
-3.804308,50,1696.299173
-5.11538,50,1696.909189
-3.312049,50,1697.49885
-4.868348,50,1698.096387
-6.194066,50,1698.698548
-2.893158,50,1699.281987
-4.746413,50,1699.860064
-2.392664,50,1700.447075
-3.021651,50,1701.068555
-3.699928,50,1701.705409
-2.655459,50,1702.403011
-4.072083,50,1703.019133
-2.861908,50,1703.611668
-4.398349,50,1704.172766
-4.834462,50,1704.753638
-4.871662,50,1705.373675
-4.393044,50,1705.998401
-3.837148,50,1706.595373
-4.945883,50,1707.225958
-4.996348,50,1707.835287
-4.942575,50,1708.443618
-5.148763,50,1709.064632
-5.377262,50,1709.675421
-4.70996,50,1710.276304
-4.31297,50,1710.911489
-7.077431,50,1711.50054
-4.219131,50,1712.109298
-3.653607,50,1712.625768
-2.661496,50,1713.216302
-4.417985,50,1713.825537
-2.66391,50,1714.437092
-3.921545,50,1715.075725
-6.707813,50,1715.670722
-5.576375,50,1716.258618
-5.87713,50,1716.840571
-5.318104,50,1717.665628
-3.195669,50,1718.273499
-6.492904,50,1718.83992
-6.126189,50,1719.447865
-7.406939,50,1720.066045
-5.885394,50,1720.678702
-7.073862,50,1721.258278
-6.190347,50,1721.915928
-6.544128,50,1722.491627
-4.574139,50,1723.139844
-4.873787,50,1723.718402
-2.944688,50,1724.301228
-3.109431,50,1724.88511
-3.431991,50,1725.543048
-6.234077,50,1726.154408
-3.168681,50,1726.765798
-5.740778,50,1727.390964
-3.11379,50,1728.021611
-3.228109,50,1728.636661
-3.298105,50,1729.254568
-4.826104,50,1729.852306
-3.322447,50,1730.458284
-3.772732,50,1731.014701
-6.517908,50,1731.554121
-3.458728,50,1732.301981
-5.928932,50,1732.924061
-4.756671,50,1733.468806
-2.004613,50,1734.050652
-3.09951,50,1734.640206
-2.726969,50,1735.302768
-2.73595,50,1735.888099
-2.878265,50,1736.436528
-4.356639,50,1737.050516
-7.149634,50,1737.62162
-6.550616,50,1738.211846
-3.571161,50,1738.852352
-5.895892,50,1739.422044
-3.891656,50,1740.016784
-5.378087,50,1740.633203
-6.686936,50,1741.219459
-6.172583,50,1741.807603
-5.944493,50,1742.469857
-4.356365,50,1743.067552
-5.525539,50,1743.703932
-1.519875,50,1744.3053
-3.330532,50,1744.936862
-2.335896,50,1745.569565
-6.11274,50,1746.177071
-7.733994,50,1746.773066
-2.557822,50,1747.587948
-4.089356,50,1748.189322
-7.167872,50,1748.813658
-4.75083,50,1749.414292
-3.581194,50,1750.008264
-3.290666,50,1750.629647
-4.157208,50,1751.221595
-7.657562,50,1751.788726
-3.339057,50,1752.406641
-6.217017,50,1752.928891
-4.531714,50,1753.523971
-4.237165,50,1754.111047
-5.145087,50,1754.719034
-6.223417,50,1755.305907
-3.82038,50,1755.955549
-6.649295,50,1756.533312
-4.963811,50,1757.162858
-5.705809,50,1757.775234
-4.969182,50,1758.391765
-5.856962,50,1759.015248
-5.405354,50,1759.668304
-5.00706,50,1760.27608
-3.973083,50,1760.89443
-5.938438,50,1761.494108
-2.496956,50,1762.253489
-5.229254,50,1762.813969
-3.422088,50,1763.385273
-6.735583,50,1763.937696
-5.58313,50,1764.512945
-4.3472,50,1765.100217
-5.481087,50,1765.671269
-7.033804,50,1766.297666
-4.754238,50,1766.955287
-4.943617,50,1767.570106
-5.940436,50,1768.166469
-4.983046,50,1768.809658
-3.283212,50,1769.423079
-5.870148,50,1770.077926
-6.358345,50,1770.687181
-5.85808,50,1771.300393
-2.901047,50,1771.919138
-4.436292,50,1772.548679
-3.586746,50,1773.156031
-3.95834,50,1773.735232
-5.259604,50,1774.368112
-3.350045,50,1774.963155
-3.636442,50,1775.617039
-4.396651,50,1776.248903
-5.962156,50,1776.86096
-2.958551,50,1777.671829
-4.259062,50,1778.28947
-6.511629,50,1778.868503
-3.485457,50,1779.483189
-3.432151,50,1780.084503
-4.698666,50,1780.648798
-5.576965,50,1781.241551
