#{"t_start": 1767048764.4368377, "env_id": "Reacher-v4"}
r,l,t
-3.102776,50,1143.898216
-4.274933,50,1144.442437
-6.159696,50,1144.984183
-4.134334,50,1145.519653
-2.797977,50,1146.096498
-7.338954,50,1146.663944
-4.74144,50,1147.209221
-5.398157,50,1147.788265
-7.256454,50,1148.330971
-4.742537,50,1148.875155
-5.765044,50,1149.455176
-5.291529,50,1150.006014
-4.967697,50,1150.572271
-4.742144,50,1151.138006
-6.268081,50,1151.688176
-2.38862,50,1152.237523
-7.013091,50,1152.825687
-4.179075,50,1153.372298
-6.052286,50,1153.903407
-4.830604,50,1154.427572
-5.006092,50,1154.97399
-3.230527,50,1155.490963
-4.151253,50,1156.030871
-5.548058,50,1156.59816
-3.648165,50,1157.139521
-2.47327,50,1157.682036
-4.694615,50,1158.236336
-3.938212,50,1158.829664
-4.506186,50,1159.388488
-5.33251,50,1159.94256
-4.531981,50,1160.483954
-2.687474,50,1161.020236
-3.84413,50,1161.565128
-6.341731,50,1162.091313
-4.90346,50,1162.625302
-3.783238,50,1163.194671
-5.672704,50,1163.732352
-6.287107,50,1164.28756
-5.673991,50,1164.820873
-3.180503,50,1165.340287
-2.838523,50,1165.919869
-3.49949,50,1166.435798
-6.140958,50,1166.95792
-3.087065,50,1167.497991
-5.966397,50,1168.057384
-6.8976,50,1168.561217
-4.842549,50,1169.112761
-5.340383,50,1169.6668
-5.479141,50,1170.199214
-5.751549,50,1170.728936
-3.932565,50,1171.270873
-6.541179,50,1171.823655
-3.371569,50,1172.377301
-2.643772,50,1172.915385
-6.026722,50,1173.445071
-5.086036,50,1173.995509
-4.878945,50,1174.550774
-6.632553,50,1175.096695
-5.330923,50,1175.629712
-7.749894,50,1176.21775
-3.96419,50,1176.762796
-3.542397,50,1177.295973
-3.705738,50,1177.819327
-5.346668,50,1178.370632
-5.099824,50,1178.914737
-6.700546,50,1179.451114
-4.864679,50,1179.959774
-3.423293,50,1180.526164
-6.03497,50,1181.057001
-6.46739,50,1181.606957
-3.907688,50,1182.145765
-5.867439,50,1182.69555
-4.653894,50,1183.232883
-4.64218,50,1183.767944
-5.882819,50,1184.30775
-4.874832,50,1184.843057
-5.916399,50,1185.392903
-6.922724,50,1185.967029
-2.601892,50,1186.489858
-4.706271,50,1187.02042
-3.958321,50,1187.574133
-5.40578,50,1188.115769
-3.999061,50,1188.61953
-5.296344,50,1189.175918
-3.883766,50,1189.722856
-5.259999,50,1190.269849
-5.405235,50,1190.852345
-4.935419,50,1191.409732
-3.203334,50,1191.97624
-3.693905,50,1192.524307
-4.926759,50,1193.069436
-4.148142,50,1193.627596
-3.991036,50,1194.188619
-4.244154,50,1194.739229
-7.885516,50,1195.263214
-5.176057,50,1195.798944
-6.659686,50,1196.354424
-5.583256,50,1196.899699
-7.142064,50,1197.466367
-2.518457,50,1197.995782
-5.035418,50,1198.555352
-5.538918,50,1199.104291
-3.821962,50,1199.642274
-6.067069,50,1200.173701
-3.828428,50,1200.734176
-4.175715,50,1201.253638
-5.57286,50,1201.846713
-4.307253,50,1202.481488
-5.454932,50,1203.039403
-4.850543,50,1203.597525
-4.727342,50,1204.134614
-6.906939,50,1204.6842
-6.408193,50,1205.214371
-5.465262,50,1205.799201
-3.359302,50,1206.347334
-1.747626,50,1206.900599
-2.506358,50,1207.488764
-5.047495,50,1208.03634
-3.739985,50,1208.593021
-4.373885,50,1209.135167
-5.440313,50,1209.71932
-6.47309,50,1210.263515
-7.499977,50,1210.798348
-4.976414,50,1211.338413
-6.588449,50,1211.889445
-5.835787,50,1212.425792
-5.924275,50,1213.012981
-4.870488,50,1213.594596
-5.392237,50,1214.152999
-4.111913,50,1214.711153
-6.660987,50,1215.266313
-4.875612,50,1215.841116
-6.41313,50,1216.429389
-3.744101,50,1217.002315
-4.401206,50,1217.526122
-2.960301,50,1218.068651
-4.798364,50,1218.645061
-5.365664,50,1219.191145
-5.21197,50,1219.747272
-5.267004,50,1220.313558
-3.350724,50,1220.861036
-5.086098,50,1221.392158
-7.634197,50,1221.948802
-4.855852,50,1222.519968
-2.664557,50,1223.064929
-3.623559,50,1223.600241
-4.81269,50,1224.169141
-3.268105,50,1224.729926
-1.632204,50,1225.307178
-4.661674,50,1225.878014
-6.935646,50,1226.399416
-3.592405,50,1226.977313
-2.422176,50,1227.546402
-4.038393,50,1228.099076
-4.414325,50,1228.650784
-3.207372,50,1229.176678
-3.231796,50,1229.743207
-2.702366,50,1230.279325
-4.68742,50,1230.819262
-4.749569,50,1231.375063
-5.265121,50,1231.923831
-2.6021,50,1232.47466
-5.943752,50,1233.014401
-5.733853,50,1233.538582
-5.219972,50,1234.100049
-3.456445,50,1234.634478
-3.502903,50,1235.200771
-8.025285,50,1235.711383
-7.909662,50,1236.280112
-4.092782,50,1236.865672
-4.311114,50,1237.454046
-4.504356,50,1238.000695
-3.738813,50,1238.575935
-3.658127,50,1239.123941
-6.234034,50,1239.69489
-7.183556,50,1240.240685
-5.537965,50,1240.812797
-5.761048,50,1241.388966
-3.610364,50,1241.955428
-4.377949,50,1242.491937
-6.757944,50,1243.039509
-5.470143,50,1243.583644
-4.960627,50,1244.11787
-2.25864,50,1244.648247
-7.630229,50,1245.190675
-3.696949,50,1245.723844
-6.852502,50,1246.281379
-4.676208,50,1246.854765
-2.241197,50,1247.403741
-5.131188,50,1247.946929
-6.086021,50,1248.498727
-6.57264,50,1249.049924
-5.087531,50,1249.623277
-7.179219,50,1250.161117
-2.94567,50,1250.704262
-5.822953,50,1251.215604
-5.746044,50,1251.750826
-4.905425,50,1252.29616
-1.865982,50,1252.862731
-5.56852,50,1253.402844
-1.832885,50,1253.96176
-6.867575,50,1254.487976
-2.503599,50,1255.013168
-3.879003,50,1255.53507
-3.61974,50,1256.067533
-3.585052,50,1256.591514
-3.329194,50,1257.134642
-2.337866,50,1257.646089
-5.836677,50,1258.205579
-4.833703,50,1258.741047
-4.212606,50,1259.275212
-4.536146,50,1259.779979
-5.01108,50,1260.321424
-6.323779,50,1260.862547
-5.105231,50,1261.417449
-4.844427,50,1261.95599
-4.584014,50,1262.507092
-3.414691,50,1263.09062
-5.788871,50,1263.647728
-7.006042,50,1264.201164
-5.912393,50,1264.751973
-3.902079,50,1265.311112
-4.514878,50,1265.876487
-1.96385,50,1266.411378
-4.686184,50,1266.954258
-5.576562,50,1267.52105
-2.760784,50,1268.088409
-4.881794,50,1268.611286
-7.047337,50,1269.165141
-8.789125,50,1269.72464
-5.701754,50,1270.263219
-4.156557,50,1270.82233
-3.345185,50,1271.372896
-4.584869,50,1271.929667
-5.359787,50,1272.475456
-7.168262,50,1273.02951
-4.014594,50,1273.585422
-5.355013,50,1274.121247
-5.318406,50,1274.679456
-4.846729,50,1275.253244
-5.180765,50,1275.846484
-5.267908,50,1276.41294
-6.63211,50,1276.95593
-4.533211,50,1277.508172
-7.356262,50,1278.060402
-6.005187,50,1278.621456
-5.698378,50,1279.154436
-3.125351,50,1279.698395
-4.891662,50,1280.261443
-6.914507,50,1280.799557
-5.505694,50,1281.360848
-5.658278,50,1281.884743
-2.172166,50,1282.422712
-5.522753,50,1282.942514
-4.982401,50,1283.498854
-4.637508,50,1284.033807
-2.388108,50,1284.601977
-4.070918,50,1285.157063
-4.653906,50,1285.681137
-2.548486,50,1286.227032
-6.173331,50,1286.801878
-5.385366,50,1287.311234
-5.997852,50,1287.856948
-5.576523,50,1288.410103
-3.442694,50,1288.945131
-5.069876,50,1289.475955
-7.81036,50,1290.0032
-4.75817,50,1290.532827
-4.979941,50,1291.077674
-2.649568,50,1291.622562
-4.512386,50,1292.134856
-2.947977,50,1292.663342
-3.11164,50,1293.205472
-4.949026,50,1293.764582
-4.558772,50,1294.282571
-3.693703,50,1294.812335
-4.578831,50,1295.352691
-3.922407,50,1295.917208
-5.324287,50,1296.457402
-3.281239,50,1297.001109
-5.553336,50,1297.529952
-7.502927,50,1298.072237
-7.910609,50,1298.602925
-5.333599,50,1299.12634
-4.648839,50,1299.656751
-5.165115,50,1300.204051
-6.527945,50,1300.744094
-2.205132,50,1301.27727
-2.609289,50,1301.839364
-4.602389,50,1302.379285
-4.426355,50,1302.917488
-3.613,50,1303.447087
-4.961768,50,1304.006976
-4.446378,50,1304.543161
-3.999633,50,1305.064392
-5.882742,50,1305.613957
-4.508459,50,1306.16477
-2.784955,50,1306.687344
-4.533886,50,1307.236276
-5.483449,50,1307.788419
-4.814236,50,1308.350441
-7.131577,50,1308.861459
-3.734808,50,1309.391652
-7.313049,50,1309.925638
-4.884959,50,1310.453486
-5.311781,50,1310.988321
-2.799446,50,1311.5572
-5.235295,50,1312.104275
-7.401364,50,1312.679433
-2.121392,50,1313.220869
-6.855673,50,1313.748477
-2.702872,50,1314.281946
-6.644319,50,1314.885095
-6.204679,50,1315.436939
-5.015764,50,1315.988566
-3.288838,50,1316.537235
-3.847385,50,1317.103247
-3.74118,50,1317.652692
-6.075882,50,1318.198067
-3.455339,50,1318.723934
-3.558564,50,1319.249683
-5.69458,50,1319.809002
-4.81968,50,1320.353945
-6.451688,50,1320.908247
-4.421038,50,1321.489109
-5.086026,50,1322.057432
-4.029178,50,1322.61002
-5.818518,50,1323.168609
-5.378547,50,1323.732516
-5.874926,50,1324.281036
-5.43086,50,1324.82861
-4.405935,50,1325.357907
-3.813273,50,1325.920047
-6.849241,50,1326.465106
-2.377743,50,1326.982206
-7.323716,50,1327.559597
-3.740844,50,1328.125031
-5.329485,50,1328.670539
-4.245037,50,1329.205603
-6.164834,50,1329.758969
-5.833597,50,1330.33012
-7.14863,50,1330.860943
-6.042962,50,1331.415654
-5.848402,50,1331.964959
-4.563989,50,1332.500154
-3.96943,50,1333.086108
-4.734532,50,1333.604732
-4.84513,50,1334.133191
-5.998057,50,1334.669558
-6.224692,50,1335.241123
-5.073344,50,1335.799412
-4.249196,50,1336.332509
-3.129132,50,1336.884265
-4.255067,50,1337.40486
-4.905831,50,1337.947648
-7.29184,50,1338.483371
-5.601598,50,1339.042765
-2.157707,50,1339.6102
-4.884628,50,1340.17224
-5.700765,50,1340.735703
-5.634366,50,1341.342769
-4.685922,50,1341.903418
-5.413287,50,1342.434641
-2.501071,50,1342.990386
-6.447268,50,1343.530997
-4.963962,50,1344.056919
-3.015399,50,1344.594859
-4.029931,50,1345.139817
-4.990699,50,1345.699447
-7.198033,50,1346.223284
-7.302836,50,1346.779983
-6.759179,50,1347.314017
-6.388388,50,1347.891164
-5.938651,50,1348.39286
-4.243198,50,1348.960524
-5.753581,50,1349.504498
-4.899479,50,1350.07718
-5.44645,50,1350.627187
-5.502896,50,1351.163673
-3.896137,50,1351.717918
-6.090271,50,1352.258601
-5.431059,50,1352.840707
-5.29535,50,1353.401207
-6.469797,50,1353.94807
-4.847955,50,1354.553095
-4.146068,50,1355.137996
-3.86095,50,1355.713057
-4.691904,50,1356.274115
-5.125858,50,1356.814905
-2.125939,50,1357.355131
-2.491876,50,1357.880285
-2.757309,50,1358.399817
-4.239201,50,1358.964885
-4.60686,50,1359.523111
-4.391293,50,1360.08488
-7.136176,50,1360.632593
-6.044031,50,1361.193059
-4.754925,50,1361.7629
-6.881631,50,1362.288855
-2.696484,50,1362.84195
-1.979805,50,1363.39097
-7.229223,50,1363.947852
-3.670423,50,1364.477089
-2.801367,50,1365.012823
-5.74103,50,1365.581478
-6.358878,50,1366.110835
-5.724975,50,1366.658973
-6.595233,50,1367.22065
-4.953641,50,1367.77125
-2.503,50,1368.287745
-5.604249,50,1368.813585
-6.629965,50,1369.432866
-2.910031,50,1369.984955
-5.392833,50,1370.520142
-6.230853,50,1371.0585
-1.77018,50,1371.594043
-3.220913,50,1372.155716
-3.934419,50,1372.695851
-5.658113,50,1373.270986
-6.433091,50,1373.800081
-5.337387,50,1374.349783
-5.312583,50,1374.904589
-4.330007,50,1375.436475
-2.734265,50,1375.979769
-6.265695,50,1376.521224
-5.541979,50,1377.028239
-4.632966,50,1377.52932
-6.737781,50,1378.077163
-4.939086,50,1378.647682
-5.748496,50,1379.18903
-3.05821,50,1379.77255
-2.891747,50,1380.29282
-5.231022,50,1380.922134
-6.106435,50,1381.477927
-5.097466,50,1382.03485
-6.632626,50,1382.573076
-7.048519,50,1383.116872
-5.396195,50,1383.639514
-6.805261,50,1384.176889
-6.226627,50,1384.705176
-2.85446,50,1385.275056
-2.685199,50,1385.811427
-4.736906,50,1386.330441
-3.089942,50,1386.884232
-7.443156,50,1387.429084
-3.670804,50,1387.98968
-6.845792,50,1388.557841
-5.331731,50,1389.114138
-5.252729,50,1389.653287
-6.758604,50,1390.202585
-6.191496,50,1390.744571
-5.465139,50,1391.307318
-5.452872,50,1391.857529
-4.995179,50,1392.38672
-4.462059,50,1393.051267
-5.000449,50,1393.602693
-5.869487,50,1394.146126
-4.46889,50,1394.72905
-6.411363,50,1395.280089
-3.407558,50,1395.81432
-3.642873,50,1396.35534
-4.362241,50,1396.882817
-6.068812,50,1397.440026
-2.089688,50,1397.978446
-6.0653,50,1398.520435
-2.628617,50,1399.036687
-5.996989,50,1399.58411
-4.55864,50,1400.133525
-4.915373,50,1400.6857
-4.72682,50,1401.242489
-7.352731,50,1401.767841
-2.811257,50,1402.291272
-5.907472,50,1402.843026
-1.649754,50,1403.404557
-5.613939,50,1403.980067
-7.18324,50,1404.536175
-3.54361,50,1405.109304
-6.520352,50,1405.635829
-5.28512,50,1406.171211
-6.710622,50,1406.710612
-2.992073,50,1407.267777
-5.417539,50,1407.812294
-4.641909,50,1408.388297
-5.718661,50,1408.943452
-4.825617,50,1409.501709
-7.800264,50,1410.049356
-6.8943,50,1410.579522
-5.957424,50,1411.113605
-6.831094,50,1411.68602
-2.214693,50,1412.203775
-6.407632,50,1412.734084
-4.547366,50,1413.25817
-5.711726,50,1413.799007
-5.142208,50,1414.343574
-6.678078,50,1414.891421
-3.512724,50,1415.459053
-6.391914,50,1415.992524
-6.870865,50,1416.521384
-4.274314,50,1417.07612
-4.671792,50,1417.615701
-4.948954,50,1418.190199
-5.730648,50,1418.723477
-2.20502,50,1419.255407
-3.189374,50,1419.781028
-4.918251,50,1420.305113
-3.715277,50,1420.86194
-5.347145,50,1421.425307
-3.132675,50,1421.94941
-3.716242,50,1422.498218
-5.278473,50,1423.051943
-6.785034,50,1423.589459
-7.809808,50,1424.119439
-6.951164,50,1424.659662
-4.096941,50,1425.223212
-4.82448,50,1425.751096
-2.424231,50,1426.274621
-5.764724,50,1426.808845
-5.045007,50,1427.351308
-5.99284,50,1427.904592
-5.773208,50,1428.427572
-4.490477,50,1428.996046
-4.86853,50,1429.549688
-4.527938,50,1430.09204
-4.362136,50,1430.664787
-2.242023,50,1431.218769
-3.944805,50,1431.753236
-6.81494,50,1432.305822
-2.620449,50,1432.822058
-2.383885,50,1433.345948
-6.622819,50,1433.897223
-2.89694,50,1434.456109
-5.212472,50,1435.014152
-7.65698,50,1435.540591
-5.728932,50,1436.075819
-4.776066,50,1436.596342
-5.841735,50,1437.222305
-5.549917,50,1437.774939
-6.403708,50,1438.313609
-6.358309,50,1438.891392
-1.386397,50,1439.500602
-5.633667,50,1440.064667
-5.255513,50,1440.57899
-8.507749,50,1441.131047
-5.133939,50,1441.70839
-4.742863,50,1442.284471
-2.548454,50,1442.820552
-5.553248,50,1443.367599
-6.837222,50,1443.905146
-8.006655,50,1444.488925
-4.73506,50,1445.057457
-7.776585,50,1445.625725
-2.447239,50,1446.159513
-5.376801,50,1446.701225
-2.417373,50,1447.20418
-5.111679,50,1447.746487
-6.517027,50,1448.316643
-5.356315,50,1448.89016
-4.871961,50,1449.458821
-5.373776,50,1450.003775
-4.225759,50,1450.531461
-4.157676,50,1451.069409
-5.228595,50,1451.625526
-6.946404,50,1452.184944
-2.552682,50,1452.712985
-6.202316,50,1453.288731
-3.844339,50,1453.821781
-3.520599,50,1454.36114
-4.312934,50,1454.904083
-2.920565,50,1455.441845
-3.567682,50,1455.962949
-3.108761,50,1456.538166
-5.601337,50,1457.074205
-3.408771,50,1457.635944
-4.791237,50,1458.184032
-4.806896,50,1458.723213
-3.689339,50,1459.275995
-2.875343,50,1459.814644
-2.189125,50,1460.353424
-5.700306,50,1460.928348
-2.165341,50,1461.455131
-5.735158,50,1462.025464
-3.404022,50,1462.556815
-4.036093,50,1463.112507
-6.94661,50,1463.664221
-6.747623,50,1464.233932
-4.347756,50,1464.77717
-2.648875,50,1465.329047
-4.754544,50,1465.862103
-5.297323,50,1466.441593
-5.022698,50,1467.004885
-6.552932,50,1467.587816
-3.482847,50,1468.136323
-4.065192,50,1468.681284
-5.367852,50,1469.223949
-5.224675,50,1469.759693
-1.662066,50,1470.301827
-2.234394,50,1470.871944
-3.508783,50,1471.41858
-4.253134,50,1471.958149
-3.072986,50,1472.510776
-3.897714,50,1473.069365
-3.659501,50,1473.616628
-5.177048,50,1474.156187
-2.709061,50,1474.732995
-4.690526,50,1475.285223
-5.355044,50,1475.827291
-3.766064,50,1476.389055
-3.670935,50,1476.939632
-6.755089,50,1477.503955
-4.90543,50,1478.048901
-4.547269,50,1478.61402
-6.782074,50,1479.189475
-4.2559,50,1479.741836
-6.59985,50,1480.298438
-4.477212,50,1480.839749
-2.22348,50,1481.394781
-2.054229,50,1481.945109
-5.351034,50,1482.511549
-6.83595,50,1483.07758
-3.074046,50,1483.638959
-4.030846,50,1484.171578
-4.60048,50,1484.683349
-3.461163,50,1485.212718
-2.218942,50,1485.756189
-4.939638,50,1486.328026
-5.429152,50,1486.915045
-7.870611,50,1487.46857
-2.979128,50,1488.032273
-5.669464,50,1488.600142
-6.748112,50,1489.137198
-5.653334,50,1489.689839
-6.055429,50,1490.224206
-5.250171,50,1490.767127
-2.468047,50,1491.306759
-6.399395,50,1491.872095
-2.507278,50,1492.4377
-3.780766,50,1493.031804
-3.458003,50,1493.577999
-2.002274,50,1494.109481
-4.37677,50,1494.669873
-6.715865,50,1495.249892
-6.62749,50,1495.804314
-3.080116,50,1496.337132
-4.539279,50,1496.886883
-4.608202,50,1497.438517
-7.916692,50,1497.97685
-4.060714,50,1498.509421
-4.456339,50,1499.034164
-4.890725,50,1499.618169
-2.361182,50,1500.158018
-6.030924,50,1500.700477
-3.652351,50,1501.230207
-5.608706,50,1501.77456
-3.415267,50,1502.31738
-5.118682,50,1502.859221
-3.89614,50,1503.388444
-6.716124,50,1503.920647
-3.866257,50,1504.469569
-8.432428,50,1505.030925
-6.823462,50,1505.577178
-4.546963,50,1506.151797
-4.312449,50,1506.713581
-4.542761,50,1507.245402
-4.278133,50,1507.776975
-5.48855,50,1508.342372
-6.846725,50,1508.916041
-6.15119,50,1509.473249
-6.560052,50,1510.021126
-4.487894,50,1510.573293
-3.879871,50,1511.120031
-2.097973,50,1511.689065
-5.615859,50,1512.254983
-3.555317,50,1512.818094
-4.32295,50,1513.36036
-2.578737,50,1513.872635
-6.840189,50,1514.434637
-8.378903,50,1515.020266
-4.198346,50,1515.583781
-3.974475,50,1516.111115
-6.602942,50,1516.663435
-3.954704,50,1517.222085
-3.995116,50,1517.768538
-3.849045,50,1518.324888
-3.691403,50,1518.867209
-4.59576,50,1519.38522
-4.741094,50,1519.963102
-6.964725,50,1520.499131
-2.487048,50,1521.028248
-5.129482,50,1521.586393
-6.428747,50,1522.123334
-2.165252,50,1522.662642
-4.173822,50,1523.192776
-5.187026,50,1523.757487
-4.979452,50,1524.306425
-8.196082,50,1524.847653
-6.295853,50,1525.391822
-3.392062,50,1525.950884
-5.720232,50,1526.489627
-5.870993,50,1527.038426
-4.175741,50,1527.578007
-7.095837,50,1528.133299
-4.426902,50,1528.678654
-3.759102,50,1529.223408
-6.024823,50,1529.773419
-4.639055,50,1530.300301
-5.346457,50,1530.841058
-6.857129,50,1531.391525
-5.152479,50,1531.926248
-6.298574,50,1532.452492
-3.318669,50,1532.991627
-4.711366,50,1533.508782
-2.660529,50,1534.025371
-3.841994,50,1534.566155
-5.397995,50,1535.128129
-3.778497,50,1535.666786
-3.560877,50,1536.191451
-6.160565,50,1536.733769
-4.56218,50,1537.270855
-5.577823,50,1537.799377
-5.894242,50,1538.34217
-3.710636,50,1538.879033
-3.59019,50,1539.436731
-4.796861,50,1539.96563
-6.914477,50,1540.518058
-5.551933,50,1541.105783
-4.430267,50,1541.660342
-4.080766,50,1542.209045
-5.820622,50,1542.752003
-4.568915,50,1543.314271
-6.376041,50,1543.828611
-5.280805,50,1544.37326
-4.665044,50,1544.895386
-6.069482,50,1545.448611
-3.543145,50,1546.014096
-2.564015,50,1546.538405
-2.63359,50,1547.081825
-2.304568,50,1547.649461
-4.339808,50,1548.196063
-5.061909,50,1548.741997
-4.699375,50,1549.289463
-5.925478,50,1549.82924
-7.867654,50,1550.382097
-3.30841,50,1550.941578
-4.627479,50,1551.453708
-4.414069,50,1552.013181
-2.292666,50,1552.537708
-2.40954,50,1553.070957
-5.680458,50,1553.638789
-3.009794,50,1554.17821
-6.164112,50,1554.786822
-3.994929,50,1555.333246
-7.159029,50,1555.874418
-5.462247,50,1556.429204
-2.892788,50,1556.931556
-1.695656,50,1557.461333
-2.945992,50,1558.009712
-4.432557,50,1558.571978
-2.870405,50,1559.117307
-5.378333,50,1559.647529
-4.554849,50,1560.194808
-4.062845,50,1560.728075
-6.315201,50,1561.296104
-5.769247,50,1561.877347
-3.971125,50,1562.412167
-5.66672,50,1562.986575
-3.396331,50,1563.518968
-4.415576,50,1564.060483
-5.730156,50,1564.576618
-2.811273,50,1565.105228
-5.609249,50,1565.692003
-5.78997,50,1566.231074
-2.162965,50,1566.77202
-6.204109,50,1567.32375
-5.324256,50,1567.857752
-6.626403,50,1568.385988
-4.610608,50,1568.918661
-5.413482,50,1569.467773
-5.377031,50,1569.999924
-2.966269,50,1570.563017
-4.379224,50,1571.114104
-5.475378,50,1571.668665
-6.440311,50,1572.197546
-3.241186,50,1572.72776
-5.876379,50,1573.300838
-2.492999,50,1573.855372
-5.214238,50,1574.43152
-5.341376,50,1574.961487
-5.726266,50,1575.499565
-5.263342,50,1576.048921
-4.740745,50,1576.618782
-6.806529,50,1577.246848
-1.95476,50,1577.822851
-3.703371,50,1578.374068
-3.432635,50,1578.90725
-3.702444,50,1579.432794
-3.902233,50,1579.994335
-3.588075,50,1580.542931
-5.687621,50,1581.079883
-5.787589,50,1581.605939
-6.671452,50,1582.196478
-3.894126,50,1582.820841
-5.739922,50,1583.386005
-6.324351,50,1583.942793
-5.542429,50,1584.52741
-5.418214,50,1585.081125
-4.775984,50,1585.659837
-4.818509,50,1586.19699
-5.856077,50,1586.758374
-2.504906,50,1587.313215
-3.298112,50,1587.879064
-2.504902,50,1588.441964
-5.723924,50,1589.016416
-2.908372,50,1589.608145
-3.446977,50,1590.135042
-4.612036,50,1590.681737
-3.043974,50,1591.237638
-2.451474,50,1591.800896
-3.3331,50,1592.32237
-2.699227,50,1592.862082
-2.25915,50,1593.428761
-5.932024,50,1593.976627
-4.516629,50,1594.518953
-2.566451,50,1595.075708
-3.261127,50,1595.634022
-5.114381,50,1596.190166
-6.576152,50,1596.773597
-2.10381,50,1597.337992
-5.292901,50,1597.895345
-4.738735,50,1598.463037
-2.382299,50,1599.009888
-3.45151,50,1599.558147
-4.925617,50,1600.100467
-2.703885,50,1600.65303
-6.950814,50,1601.227258
-4.443061,50,1601.779797
-3.679682,50,1602.323184
-5.641723,50,1602.882081
-3.165597,50,1603.439704
-3.58302,50,1603.986815
-6.130777,50,1604.531846
-5.904136,50,1605.058097
-4.454399,50,1605.60914
-7.607089,50,1606.143609
-4.209194,50,1606.682216
-4.812494,50,1607.274575
-4.927134,50,1608.035505
-4.272253,50,1608.604178
-5.569436,50,1609.141577
-4.619609,50,1609.719021
-2.11327,50,1610.27711
-4.415092,50,1610.811275
-5.593008,50,1611.318807
-4.351135,50,1611.872182
-3.001444,50,1612.406049
-2.415233,50,1612.919466
-6.131208,50,1613.456022
-3.464132,50,1614.035502
-4.944833,50,1614.569049
-4.743858,50,1615.083394
-5.089502,50,1615.618114
-5.755599,50,1616.153348
-6.485302,50,1616.668932
-3.495805,50,1617.226834
-1.838932,50,1617.764904
-3.003571,50,1618.347377
-4.349004,50,1618.867361
-7.618934,50,1619.414072
-6.048847,50,1619.990517
-5.504243,50,1620.553485
-5.812093,50,1621.070373
-7.244496,50,1621.613467
-2.54921,50,1622.148557
-6.722142,50,1622.66854
-4.864178,50,1623.20525
-6.20417,50,1623.743441
-3.845758,50,1624.294187
-4.257475,50,1624.856927
-5.251179,50,1625.379529
-3.231611,50,1625.925684
-5.785632,50,1626.467046
-5.709655,50,1627.001355
-6.022537,50,1627.544312
-4.456904,50,1628.172233
-3.122407,50,1628.756011
-6.420086,50,1629.333378
-2.930307,50,1629.897896
-4.098126,50,1630.424674
-5.267449,50,1630.953765
